Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
2015-16,2016-02-06T00:00:00Z,Swansea,Crystal Palace,1,1,D,1.0,0.0,H,M Dean,19.0,12.0,3.0,2.0,9.0,5.0,11.0,14.0,1.0,2.0,0.0,0.0
2015-16,2016-02-06T00:00:00Z,Tottenham,Watford,1,0,H,0.0,0.0,D,R East,26.0,3.0,9.0,0.0,15.0,1.0,12.0,9.0,0.0,1.0,0.0,0.0
2015-16,2016-02-07T00:00:00Z,Bournemouth,Arsenal,0,2,A,0.0,2.0,A,K Friend,17.0,10.0,4.0,5.0,7.0,3.0,6.0,8.0,0.0,1.0,0.0,0.0
2015-16,2016-02-07T00:00:00Z,Chelsea,Man United,1,1,D,0.0,0.0,D,M Oliver,16.0,17.0,5.0,7.0,10.0,11.0,6.0,9.0,0.0,3.0,0.0,0.0
2015-16,2016-02-13T00:00:00Z,Bournemouth,Stoke,1,3,A,0.0,1.0,A,G Scott,11.0,11.0,2.0,6.0,9.0,2.0,7.0,18.0,4.0,2.0,0.0,0.0
2015-16,2016-02-13T00:00:00Z,Chelsea,Newcastle,5,1,H,3.0,0.0,H,R Madley,15.0,10.0,5.0,4.0,8.0,3.0,16.0,14.0,0.0,1.0,1.0,0.0
2015-16,2016-02-13T00:00:00Z,Crystal Palace,Watford,1,2,A,1.0,1.0,D,R East,14.0,10.0,7.0,3.0,8.0,5.0,11.0,16.0,0.0,2.0,0.0,0.0
2015-16,2016-02-13T00:00:00Z,Everton,West Brom,0,1,A,0.0,1.0,A,M Oliver,34.0,5.0,6.0,1.0,14.0,1.0,9.0,12.0,1.0,3.0,0.0,0.0
2015-16,2016-02-13T00:00:00Z,Norwich,West Ham,2,2,D,0.0,0.0,D,M Jones,13.0,11.0,3.0,6.0,3.0,3.0,16.0,11.0,2.0,2.0,0.0,0.0
2015-16,2016-02-13T00:00:00Z,Sunderland,Man United,2,1,H,1.0,1.0,D,A Marriner,21.0,12.0,5.0,6.0,6.0,8.0,7.0,15.0,2.0,3.0,0.0,0.0
2015-16,2016-02-13T00:00:00Z,Swansea,Southampton,0,1,A,0.0,0.0,D,J Moss,13.0,13.0,2.0,5.0,5.0,4.0,10.0,12.0,0.0,3.0,0.0,0.0
2015-16,2016-02-14T00:00:00Z,Arsenal,Leicester,2,1,H,0.0,1.0,A,M Atkinson,24.0,7.0,6.0,3.0,11.0,1.0,9.0,10.0,4.0,3.0,0.0,1.0
2015-16,2016-02-14T00:00:00Z,Aston Villa,Liverpool,0,6,A,0.0,2.0,A,N Swarbrick,6.0,11.0,1.0,9.0,0.0,6.0,10.0,9.0,3.0,1.0,0.0,0.0
2015-16,2016-02-14T00:00:00Z,Man City,Tottenham,1,2,A,0.0,0.0,D,M Clattenburg,19.0,6.0,4.0,3.0,7.0,1.0,12.0,17.0,1.0,3.0,0.0,0.0
2015-16,2016-02-27T00:00:00Z,Leicester,Norwich,1,0,H,0.0,0.0,D,N Swarbrick,13.0,9.0,3.0,1.0,3.0,4.0,9.0,11.0,0.0,2.0,0.0,0.0
2015-16,2016-02-27T00:00:00Z,Southampton,Chelsea,1,2,A,1.0,0.0,H,M Atkinson,7.0,16.0,2.0,4.0,7.0,8.0,10.0,11.0,3.0,1.0,0.0,0.0
2015-16,2016-02-27T00:00:00Z,Stoke,Aston Villa,2,1,H,0.0,0.0,D,K Friend,11.0,5.0,3.0,1.0,11.0,0.0,7.0,15.0,0.0,3.0,0.0,0.0
2015-16,2016-02-27T00:00:00Z,Watford,Bournemouth,0,0,D,0.0,0.0,D,A Taylor,14.0,11.0,1.0,3.0,4.0,5.0,14.0,17.0,3.0,1.0,0.0,0.0
2015-16,2016-02-27T00:00:00Z,West Brom,Crystal Palace,3,2,H,3.0,0.0,H,J Moss,11.0,15.0,5.0,2.0,3.0,6.0,14.0,16.0,2.0,2.0,0.0,0.0
2015-16,2016-02-27T00:00:00Z,West Ham,Sunderland,1,0,H,1.0,0.0,H,M Dean,9.0,13.0,3.0,4.0,5.0,6.0,11.0,9.0,1.0,0.0,0.0,0.0
2015-16,2016-02-28T00:00:00Z,Tottenham,Swansea,2,1,H,0.0,1.0,A,M Jones,34.0,10.0,14.0,4.0,7.0,7.0,11.0,14.0,2.0,3.0,0.0,0.0
2015-16,2016-02-28T00:00:00Z,Man United,Arsenal,3,2,H,2.0,1.0,H,C Pawson,7.0,13.0,5.0,5.0,2.0,3.0,21.0,15.0,4.0,3.0,0.0,0.0
2015-16,2016-03-01T00:00:00Z,Aston Villa,Everton,1,3,A,0.0,2.0,A,R East,14.0,10.0,5.0,7.0,9.0,8.0,8.0,7.0,3.0,1.0,0.0,0.0
2015-16,2016-03-01T00:00:00Z,Bournemouth,Southampton,2,0,H,1.0,0.0,H,M Dean,9.0,6.0,4.0,1.0,10.0,2.0,11.0,18.0,0.0,0.0,0.0,0.0
2015-16,2016-03-01T00:00:00Z,Leicester,West Brom,2,2,D,2.0,1.0,H,M Clattenburg,22.0,11.0,5.0,3.0,11.0,3.0,10.0,8.0,0.0,2.0,0.0,0.0
2015-16,2016-03-01T00:00:00Z,Norwich,Chelsea,1,2,A,0.0,2.0,A,L Mason,13.0,10.0,2.0,2.0,4.0,4.0,17.0,5.0,3.0,2.0,0.0,0.0
2015-16,2016-03-01T00:00:00Z,Sunderland,Crystal Palace,2,2,D,1.0,0.0,H,A Taylor,17.0,13.0,6.0,5.0,4.0,5.0,11.0,14.0,1.0,1.0,0.0,0.0
2015-16,2016-03-02T00:00:00Z,Arsenal,Swansea,1,2,A,1.0,1.0,D,R Madley,18.0,11.0,4.0,2.0,7.0,3.0,8.0,11.0,0.0,2.0,0.0,0.0
2015-16,2016-03-02T00:00:00Z,Liverpool,Man City,3,0,H,2.0,0.0,H,M Atkinson,11.0,4.0,7.0,2.0,3.0,2.0,14.0,14.0,0.0,1.0,0.0,0.0
2015-16,2016-03-02T00:00:00Z,Man United,Watford,1,0,H,0.0,0.0,D,M Jones,14.0,13.0,3.0,3.0,9.0,7.0,7.0,17.0,1.0,2.0,0.0,0.0
2015-16,2016-03-02T00:00:00Z,Stoke,Newcastle,1,0,H,0.0,0.0,D,N Swarbrick,9.0,5.0,2.0,3.0,5.0,2.0,11.0,6.0,1.0,0.0,0.0,0.0
2015-16,2016-03-02T00:00:00Z,West Ham,Tottenham,1,0,H,1.0,0.0,H,A Marriner,14.0,9.0,3.0,2.0,6.0,3.0,10.0,11.0,0.0,3.0,0.0,0.0
2015-16,2016-03-05T00:00:00Z,Chelsea,Stoke,1,1,D,1.0,0.0,H,M Clattenburg,20.0,16.0,7.0,5.0,8.0,4.0,9.0,10.0,1.0,2.0,0.0,0.0
2015-16,2016-03-05T00:00:00Z,Everton,West Ham,2,3,A,1.0,0.0,H,A Taylor,15.0,17.0,8.0,5.0,9.0,6.0,12.0,13.0,2.0,3.0,1.0,0.0
2015-16,2016-03-05T00:00:00Z,Man City,Aston Villa,4,0,H,0.0,0.0,D,L Mason,22.0,2.0,9.0,1.0,9.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0
2015-16,2016-03-05T00:00:00Z,Newcastle,Bournemouth,1,3,A,0.0,1.0,A,P Tierney,14.0,16.0,3.0,5.0,5.0,4.0,13.0,8.0,1.0,3.0,0.0,0.0
2015-16,2016-03-05T00:00:00Z,Southampton,Sunderland,1,1,D,0.0,0.0,D,N Swarbrick,16.0,11.0,5.0,3.0,12.0,2.0,9.0,9.0,2.0,1.0,1.0,0.0
2015-16,2016-03-05T00:00:00Z,Swansea,Norwich,1,0,H,0.0,0.0,D,C Pawson,10.0,8.0,3.0,3.0,5.0,0.0,14.0,15.0,2.0,5.0,0.0,0.0
2015-16,2016-03-05T00:00:00Z,Tottenham,Arsenal,2,2,D,0.0,1.0,A,M Oliver,26.0,10.0,11.0,4.0,9.0,2.0,9.0,10.0,2.0,2.0,0.0,1.0
2015-16,2016-03-05T00:00:00Z,Watford,Leicester,0,1,A,0.0,0.0,D,J Moss,11.0,14.0,4.0,7.0,3.0,8.0,10.0,11.0,2.0,2.0,0.0,0.0
2015-16,2016-03-06T00:00:00Z,Crystal Palace,Liverpool,1,2,A,0.0,0.0,D,A Marriner,14.0,19.0,4.0,5.0,6.0,6.0,12.0,16.0,1.0,2.0,0.0,1.0
2015-16,2016-03-06T00:00:00Z,West Brom,Man United,1,0,H,0.0,0.0,D,M Dean,9.0,7.0,2.0,1.0,4.0,5.0,8.0,7.0,1.0,0.0,0.0,1.0
2015-16,2016-03-12T00:00:00Z,Bournemouth,Swansea,3,2,H,1.0,1.0,D,R East,12.0,12.0,4.0,4.0,5.0,3.0,12.0,11.0,1.0,0.0,0.0,0.0
2015-16,2016-03-12T00:00:00Z,Norwich,Man City,0,0,D,0.0,0.0,D,J Moss,5.0,15.0,0.0,3.0,3.0,8.0,15.0,10.0,3.0,1.0,0.0,0.0
2015-16,2016-03-12T00:00:00Z,Stoke,Southampton,1,2,A,0.0,2.0,A,L Mason,13.0,11.0,2.0,4.0,1.0,4.0,13.0,12.0,1.0,2.0,0.0,1.0
2015-16,2016-03-13T00:00:00Z,Aston Villa,Tottenham,0,2,A,0.0,1.0,A,A Taylor,11.0,19.0,2.0,8.0,5.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0
2015-16,2016-03-14T00:00:00Z,Leicester,Newcastle,1,0,H,1.0,0.0,H,C Pawson,10.0,13.0,1.0,2.0,8.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0
2015-16,2016-03-19T00:00:00Z,Chelsea,West Ham,2,2,D,1.0,1.0,D,R Madley,22.0,13.0,5.0,6.0,10.0,9.0,13.0,14.0,3.0,5.0,0.0,0.0
2015-16,2016-03-19T00:00:00Z,Crystal Palace,Leicester,0,1,A,0.0,1.0,A,M Jones,12.0,8.0,4.0,3.0,10.0,7.0,9.0,13.0,1.0,1.0,0.0,0.0
2015-16,2016-03-19T00:00:00Z,Everton,Arsenal,0,2,A,0.0,2.0,A,M Clattenburg,8.0,11.0,2.0,3.0,7.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0
2015-16,2016-03-19T00:00:00Z,Swansea,Aston Villa,1,0,H,0.0,0.0,D,M Dean,10.0,12.0,1.0,2.0,4.0,6.0,9.0,10.0,3.0,2.0,0.0,0.0
2015-16,2016-03-19T00:00:00Z,Watford,Stoke,1,2,A,0.0,1.0,A,C Pawson,9.0,9.0,4.0,6.0,9.0,2.0,10.0,14.0,3.0,1.0,0.0,0.0
2015-16,2016-03-19T00:00:00Z,West Brom,Norwich,0,1,A,0.0,0.0,D,A Taylor,10.0,7.0,0.0,1.0,4.0,3.0,8.0,13.0,1.0,2.0,0.0,0.0
2015-16,2016-03-20T00:00:00Z,Man City,Man United,0,1,A,0.0,1.0,A,M Oliver,26.0,5.0,2.0,3.0,11.0,5.0,9.0,12.0,1.0,1.0,0.0,0.0
2015-16,2016-03-20T00:00:00Z,Newcastle,Sunderland,1,1,D,0.0,1.0,A,M Atkinson,17.0,14.0,8.0,4.0,2.0,5.0,14.0,7.0,4.0,1.0,0.0,0.0
2015-16,2016-03-20T00:00:00Z,Southampton,Liverpool,3,2,H,0.0,2.0,A,R East,16.0,18.0,5.0,9.0,3.0,5.0,10.0,13.0,1.0,3.0,0.0,0.0
2015-16,2016-03-20T00:00:00Z,Tottenham,Bournemouth,3,0,H,2.0,0.0,H,N Swarbrick,17.0,2.0,8.0,0.0,4.0,5.0,11.0,6.0,0.0,1.0,0.0,0.0
2015-16,2016-04-02T00:00:00Z,Arsenal,Watford,4,0,H,2.0,0.0,H,A Taylor,19.0,6.0,12.0,2.0,8.0,3.0,7.0,10.0,1.0,1.0,0.0,0.0
2015-16,2016-04-02T00:00:00Z,Aston Villa,Chelsea,0,4,A,0.0,2.0,A,N Swarbrick,15.0,11.0,4.0,8.0,7.0,2.0,12.0,8.0,4.0,1.0,1.0,0.0
2015-16,2016-04-02T00:00:00Z,Bournemouth,Man City,0,4,A,0.0,3.0,A,R Madley,11.0,15.0,2.0,7.0,4.0,4.0,9.0,8.0,0.0,1.0,0.0,0.0
2015-16,2016-04-02T00:00:00Z,Liverpool,Tottenham,1,1,D,0.0,0.0,D,J Moss,15.0,18.0,7.0,5.0,12.0,9.0,11.0,11.0,2.0,0.0,0.0,0.0
2015-16,2016-04-02T00:00:00Z,Norwich,Newcastle,3,2,H,1.0,0.0,H,M Dean,13.0,13.0,6.0,5.0,6.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0
2015-16,2016-04-02T00:00:00Z,Stoke,Swansea,2,2,D,1.0,0.0,H,M Atkinson,12.0,12.0,5.0,3.0,5.0,5.0,6.0,16.0,0.0,1.0,0.0,0.0
2015-16,2016-04-02T00:00:00Z,Sunderland,West Brom,0,0,D,0.0,0.0,D,R East,22.0,3.0,7.0,0.0,9.0,3.0,11.0,13.0,1.0,1.0,0.0,0.0
2015-16,2016-04-02T00:00:00Z,West Ham,Crystal Palace,2,2,D,2.0,1.0,H,M Clattenburg,18.0,12.0,6.0,5.0,4.0,5.0,12.0,19.0,2.0,2.0,1.0,0.0
2015-16,2016-04-03T00:00:00Z,Leicester,Southampton,1,0,H,1.0,0.0,H,M Oliver,11.0,10.0,4.0,2.0,7.0,8.0,12.0,13.0,2.0,2.0,0.0,0.0
2015-16,2016-04-03T00:00:00Z,Man United,Everton,1,0,H,0.0,0.0,D,A Marriner,10.0,7.0,2.0,1.0,5.0,5.0,15.0,6.0,2.0,0.0,0.0,0.0
2015-16,2016-04-09T00:00:00Z,Aston Villa,Bournemouth,1,2,A,0.0,1.0,A,M Atkinson,6.0,12.0,1.0,3.0,3.0,8.0,13.0,11.0,2.0,2.0,0.0,0.0
2015-16,2016-04-09T00:00:00Z,Crystal Palace,Norwich,1,0,H,0.0,0.0,D,M Oliver,13.0,13.0,6.0,4.0,10.0,4.0,13.0,10.0,2.0,1.0,0.0,0.0
2015-16,2016-04-09T00:00:00Z,Man City,West Brom,2,1,H,1.0,1.0,D,M Jones,13.0,13.0,4.0,2.0,8.0,8.0,10.0,7.0,0.0,1.0,0.0,0.0
2015-16,2016-04-09T00:00:00Z,Southampton,Newcastle,3,1,H,2.0,0.0,H,R Madley,20.0,5.0,6.0,3.0,11.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0
2015-16,2016-04-09T00:00:00Z,Swansea,Chelsea,1,0,H,1.0,0.0,H,A Marriner,12.0,8.0,6.0,2.0,1.0,9.0,15.0,13.0,5.0,4.0,0.0,0.0
2015-16,2016-04-09T00:00:00Z,Watford,Everton,1,1,D,1.0,1.0,D,K Friend,13.0,12.0,5.0,7.0,7.0,6.0,13.0,10.0,2.0,1.0,0.0,0.0
2015-16,2016-04-09T00:00:00Z,West Ham,Arsenal,3,3,D,2.0,2.0,D,C Pawson,19.0,11.0,7.0,6.0,7.0,4.0,11.0,8.0,2.0,0.0,0.0,0.0
2015-16,2016-04-10T00:00:00Z,Liverpool,Stoke,4,1,H,2.0,1.0,H,M Clattenburg,14.0,10.0,6.0,3.0,6.0,3.0,14.0,14.0,0.0,2.0,0.0,0.0
2015-16,2016-04-10T00:00:00Z,Sunderland,Leicester,0,2,A,0.0,0.0,D,A Taylor,15.0,17.0,1.0,7.0,1.0,7.0,9.0,9.0,1.0,1.0,0.0,0.0
2015-16,2016-04-10T00:00:00Z,Tottenham,Man United,3,0,H,0.0,0.0,D,M Dean,16.0,5.0,8.0,1.0,2.0,7.0,10.0,10.0,3.0,3.0,0.0,0.0
2015-16,2016-04-13T00:00:00Z,Crystal Palace,Everton,0,0,D,0.0,0.0,D,M Jones,18.0,9.0,6.0,5.0,10.0,7.0,7.0,9.0,0.0,1.0,0.0,1.0
2015-16,2016-04-16T00:00:00Z,Chelsea,Man City,0,3,A,0.0,1.0,A,M Dean,11.0,11.0,4.0,8.0,11.0,3.0,12.0,15.0,2.0,3.0,1.0,0.0
2015-16,2016-04-16T00:00:00Z,Everton,Southampton,1,1,D,0.0,0.0,D,C Pawson,7.0,18.0,2.0,4.0,3.0,10.0,8.0,14.0,1.0,1.0,0.0,0.0
2015-16,2016-04-16T00:00:00Z,Man United,Aston Villa,1,0,H,1.0,0.0,H,K Friend,13.0,7.0,4.0,1.0,14.0,3.0,9.0,10.0,0.0,1.0,0.0,0.0
2015-16,2016-04-16T00:00:00Z,Newcastle,Swansea,3,0,H,1.0,0.0,H,L Mason,12.0,11.0,7.0,1.0,3.0,7.0,13.0,9.0,2.0,1.0,0.0,0.0
2015-16,2016-04-16T00:00:00Z,Norwich,Sunderland,0,3,A,0.0,1.0,A,A Marriner,19.0,8.0,6.0,3.0,14.0,0.0,7.0,11.0,2.0,2.0,0.0,0.0
2015-16,2016-04-16T00:00:00Z,West Brom,Watford,0,1,A,0.0,1.0,A,M Oliver,16.0,11.0,4.0,4.0,9.0,3.0,11.0,17.0,0.0,3.0,0.0,0.0
2015-16,2016-04-17T00:00:00Z,Arsenal,Crystal Palace,1,1,D,1.0,0.0,H,R East,21.0,7.0,6.0,2.0,10.0,5.0,7.0,13.0,0.0,2.0,0.0,0.0
2015-16,2016-04-17T00:00:00Z,Bournemouth,Liverpool,1,2,A,0.0,2.0,A,M Jones,18.0,19.0,5.0,6.0,5.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0
2015-16,2016-04-17T00:00:00Z,Leicester,West Ham,2,2,D,1.0,0.0,H,J Moss,6.0,19.0,2.0,4.0,0.0,5.0,14.0,14.0,1.0,3.0,1.0,0.0
2015-16,2016-04-18T00:00:00Z,Stoke,Tottenham,0,4,A,0.0,1.0,A,N Swarbrick,12.0,23.0,2.0,6.0,5.0,3.0,12.0,12.0,2.0,0.0,0.0,0.0
2015-16,2016-04-19T00:00:00Z,Newcastle,Man City,1,1,D,1.0,1.0,D,K Friend,5.0,9.0,3.0,5.0,5.0,3.0,13.0,8.0,3.0,2.0,0.0,0.0
2015-16,2016-04-20T00:00:00Z,Liverpool,Everton,4,0,H,2.0,0.0,H,R Madley,37.0,3.0,13.0,0.0,9.0,1.0,8.0,11.0,1.0,1.0,0.0,1.0
2015-16,2016-04-20T00:00:00Z,Man United,Crystal Palace,2,0,H,1.0,0.0,H,L Mason,16.0,5.0,10.0,0.0,10.0,2.0,13.0,7.0,1.0,2.0,0.0,0.0
2015-16,2016-04-20T00:00:00Z,West Ham,Watford,3,1,H,2.0,0.0,H,M Dean,18.0,7.0,7.0,4.0,4.0,2.0,11.0,17.0,0.0,2.0,0.0,1.0
2015-16,2016-04-21T00:00:00Z,Arsenal,West Brom,2,0,H,2.0,0.0,H,J Moss,16.0,8.0,7.0,1.0,2.0,6.0,14.0,14.0,0.0,1.0,0.0,0.0
2015-16,2016-04-23T00:00:00Z,Aston Villa,Southampton,2,4,A,1.0,2.0,A,N Swarbrick,16.0,17.0,7.0,7.0,6.0,11.0,8.0,9.0,2.0,0.0,0.0,0.0
2015-16,2016-04-23T00:00:00Z,Bournemouth,Chelsea,1,4,A,1.0,2.0,A,R East,13.0,16.0,4.0,4.0,10.0,7.0,11.0,4.0,1.0,0.0,0.0,0.0
2015-16,2016-04-23T00:00:00Z,Liverpool,Newcastle,2,2,D,2.0,0.0,H,A Marriner,13.0,6.0,4.0,3.0,5.0,4.0,8.0,17.0,1.0,1.0,0.0,0.0
2015-16,2016-04-23T00:00:00Z,Man City,Stoke,4,0,H,2.0,0.0,H,R Madley,11.0,14.0,6.0,2.0,9.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0
2015-16,2016-04-24T00:00:00Z,Leicester,Swansea,4,0,H,2.0,0.0,H,M Clattenburg,18.0,9.0,9.0,1.0,4.0,6.0,15.0,10.0,1.0,2.0,0.0,0.0
2015-16,2016-04-24T00:00:00Z,Sunderland,Arsenal,0,0,D,0.0,0.0,D,M Dean,12.0,20.0,3.0,7.0,7.0,7.0,10.0,8.0,2.0,4.0,0.0,0.0
2015-16,2016-04-25T00:00:00Z,Tottenham,West Brom,1,1,D,1.0,0.0,H,M Jones,19.0,16.0,2.0,3.0,9.0,7.0,8.0,13.0,0.0,1.0,0.0,0.0
2015-16,2016-04-30T00:00:00Z,Arsenal,Norwich,1,0,H,0.0,0.0,D,M Jones,14.0,12.0,3.0,3.0,7.0,3.0,8.0,7.0,1.0,0.0,0.0,0.0
2015-16,2016-04-30T00:00:00Z,Everton,Bournemouth,2,1,H,1.0,1.0,D,N Swarbrick,12.0,16.0,5.0,2.0,3.0,5.0,4.0,8.0,1.0,0.0,0.0,0.0
2015-16,2016-04-30T00:00:00Z,Newcastle,Crystal Palace,1,0,H,0.0,0.0,D,M Dean,10.0,9.0,4.0,3.0,4.0,8.0,11.0,12.0,2.0,0.0,0.0,0.0
2015-16,2016-04-30T00:00:00Z,Stoke,Sunderland,1,1,D,0.0,0.0,D,C Pawson,11.0,14.0,3.0,5.0,2.0,8.0,13.0,13.0,2.0,2.0,0.0,0.0
2015-16,2016-04-30T00:00:00Z,Watford,Aston Villa,3,2,H,1.0,1.0,D,A Taylor,18.0,7.0,6.0,2.0,8.0,4.0,14.0,10.0,2.0,3.0,0.0,1.0
2015-16,2016-04-30T00:00:00Z,West Brom,West Ham,0,3,A,0.0,2.0,A,L Mason,15.0,8.0,5.0,4.0,8.0,6.0,14.0,7.0,0.0,0.0,0.0,0.0
2015-16,2016-05-01T00:00:00Z,Man United,Leicester,1,1,D,1.0,1.0,D,M Oliver,21.0,14.0,6.0,3.0,6.0,5.0,16.0,10.0,3.0,0.0,0.0,1.0
2015-16,2016-05-01T00:00:00Z,Southampton,Man City,4,2,H,2.0,1.0,H,A Marriner,14.0,6.0,7.0,5.0,8.0,2.0,12.0,9.0,2.0,1.0,0.0,0.0
2015-16,2016-05-01T00:00:00Z,Swansea,Liverpool,3,1,H,2.0,0.0,H,R East,18.0,11.0,9.0,3.0,4.0,7.0,12.0,13.0,2.0,2.0,0.0,1.0
2015-16,2016-05-02T00:00:00Z,Chelsea,Tottenham,2,2,D,0.0,2.0,A,M Clattenburg,13.0,16.0,5.0,5.0,7.0,8.0,9.0,20.0,3.0,9.0,0.0,0.0
2015-16,2016-05-07T00:00:00Z,Aston Villa,Newcastle,0,0,D,0.0,0.0,D,R Madley,2.0,9.0,0.0,3.0,0.0,5.0,8.0,13.0,1.0,1.0,0.0,0.0
2015-16,2016-05-07T00:00:00Z,Bournemouth,West Brom,1,1,D,0.0,1.0,A,M Clattenburg,12.0,12.0,4.0,4.0,5.0,3.0,5.0,8.0,2.0,1.0,0.0,0.0
2015-16,2016-05-07T00:00:00Z,Crystal Palace,Stoke,2,1,H,0.0,1.0,A,K Friend,17.0,12.0,4.0,3.0,4.0,3.0,8.0,18.0,2.0,3.0,0.0,0.0
2015-16,2016-05-07T00:00:00Z,Leicester,Everton,3,1,H,2.0,0.0,H,A Marriner,32.0,9.0,8.0,5.0,12.0,4.0,4.0,12.0,0.0,3.0,0.0,0.0
2015-16,2016-05-07T00:00:00Z,Norwich,Man United,0,1,A,0.0,0.0,D,C Pawson,8.0,15.0,2.0,2.0,1.0,6.0,11.0,10.0,1.0,0.0,0.0,0.0
2015-16,2016-05-07T00:00:00Z,Sunderland,Chelsea,3,2,H,1.0,2.0,A,M Jones,15.0,9.0,4.0,8.0,3.0,3.0,11.0,9.0,4.0,1.0,0.0,1.0
2015-16,2016-05-07T00:00:00Z,West Ham,Swansea,1,4,A,0.0,2.0,A,M Oliver,25.0,13.0,7.0,6.0,13.0,3.0,11.0,8.0,3.0,0.0,0.0,0.0
2015-16,2016-05-08T00:00:00Z,Liverpool,Watford,2,0,H,1.0,0.0,H,L Mason,19.0,14.0,5.0,3.0,8.0,8.0,10.0,15.0,1.0,2.0,0.0,0.0
2015-16,2016-05-08T00:00:00Z,Man City,Arsenal,2,2,D,1.0,1.0,D,A Taylor,14.0,5.0,3.0,2.0,7.0,2.0,16.0,10.0,2.0,1.0,0.0,0.0
2015-16,2016-05-08T00:00:00Z,Tottenham,Southampton,1,2,A,1.0,1.0,D,J Moss,20.0,10.0,6.0,2.0,10.0,2.0,8.0,16.0,0.0,3.0,0.0,0.0
2015-16,2016-05-10T00:00:00Z,West Ham,Man United,3,2,H,1.0,0.0,H,M Dean,20.0,3.0,6.0,2.0,6.0,2.0,6.0,18.0,1.0,3.0,0.0,0.0
2015-16,2016-05-11T00:00:00Z,Liverpool,Chelsea,1,1,D,0.0,1.0,A,M Oliver,28.0,13.0,9.0,7.0,7.0,3.0,11.0,12.0,3.0,1.0,0.0,0.0
2015-16,2016-05-11T00:00:00Z,Norwich,Watford,4,2,H,3.0,1.0,H,R East,18.0,12.0,6.0,7.0,5.0,1.0,8.0,12.0,2.0,3.0,0.0,0.0
2015-16,2016-05-11T00:00:00Z,Sunderland,Everton,3,0,H,2.0,0.0,H,A Taylor,14.0,17.0,8.0,6.0,5.0,5.0,15.0,7.0,1.0,0.0,0.0,0.0
2015-16,2016-05-15T00:00:00Z,Arsenal,Aston Villa,4,0,H,1.0,0.0,H,M Clattenburg,16.0,5.0,7.0,2.0,5.0,4.0,12.0,6.0,0.0,1.0,0.0,0.0
2015-16,2016-05-15T00:00:00Z,Chelsea,Leicester,1,1,D,0.0,0.0,D,C Pawson,17.0,18.0,4.0,5.0,7.0,6.0,4.0,12.0,0.0,0.0,0.0,0.0
2015-16,2016-05-15T00:00:00Z,Everton,Norwich,3,0,H,2.0,0.0,H,L Mason,15.0,10.0,8.0,2.0,4.0,11.0,7.0,11.0,0.0,0.0,0.0,0.0
2015-16,2016-05-15T00:00:00Z,Newcastle,Tottenham,5,1,H,2.0,0.0,H,A Taylor,19.0,17.0,10.0,5.0,3.0,8.0,7.0,6.0,1.0,2.0,1.0,0.0
2015-16,2016-05-15T00:00:00Z,Southampton,Crystal Palace,4,1,H,1.0,0.0,H,M Oliver,18.0,16.0,5.0,4.0,2.0,5.0,7.0,14.0,1.0,2.0,0.0,0.0
2015-16,2016-05-15T00:00:00Z,Stoke,West Ham,2,1,H,0.0,1.0,A,M Jones,7.0,20.0,4.0,7.0,4.0,10.0,8.0,12.0,3.0,1.0,0.0,0.0
2015-16,2016-05-15T00:00:00Z,Swansea,Man City,1,1,D,1.0,1.0,D,M Dean,4.0,18.0,1.0,5.0,4.0,4.0,4.0,19.0,1.0,3.0,0.0,0.0
2015-16,2016-05-15T00:00:00Z,Watford,Sunderland,2,2,D,0.0,1.0,A,K Friend,21.0,6.0,6.0,4.0,7.0,4.0,11.0,10.0,1.0,0.0,0.0,0.0
2015-16,2016-05-15T00:00:00Z,West Brom,Liverpool,1,1,D,1.0,1.0,D,R Madley,13.0,7.0,1.0,3.0,7.0,5.0,11.0,14.0,3.0,1.0,0.0,0.0
2015-16,2016-05-17T00:00:00Z,Man United,Bournemouth,3,1,H,1.0,0.0,H,J Moss,12.0,7.0,5.0,0.0,7.0,1.0,9.0,8.0,1.0,0.0,0.0,0.0
2016-17,2016-08-13T00:00:00Z,Burnley,Swansea,0,1,A,0.0,0.0,D,J Moss,10.0,17.0,3.0,9.0,7.0,4.0,10.0,14.0,3.0,2.0,0.0,0.0
2016-17,2016-08-13T00:00:00Z,Crystal Palace,West Brom,0,1,A,0.0,0.0,D,C Pawson,14.0,13.0,4.0,3.0,3.0,6.0,12.0,15.0,2.0,2.0,0.0,0.0
2016-17,2016-08-13T00:00:00Z,Everton,Tottenham,1,1,D,1.0,0.0,H,M Atkinson,12.0,13.0,6.0,4.0,5.0,6.0,10.0,14.0,0.0,0.0,0.0,0.0
2016-17,2016-08-13T00:00:00Z,Hull,Leicester,2,1,H,1.0,0.0,H,M Dean,14.0,18.0,5.0,5.0,5.0,3.0,8.0,17.0,2.0,2.0,0.0,0.0
